"Laikotarpis","Rodiklis","Statinių pagal tipą klasifikatorius (CC) (gyvenamieji pastatai, vieno ir dviejų butų pastatai)","Kambarių skaičius","Administracinė teritorija","Matavimo vienetai","Reikšmė"
"2024","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.4"
"2024","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.4"
"2024","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","46"
"2024","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2024","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.","1"
"2024","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","5"
"2024","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","26"
"2024","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","10"
"2024","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","4"
"2023","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","63"
"2023","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","63"
"2023","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","8.7"
"2023","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","8.7"
"2023","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","58"
"2023","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","58"
"2023","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","58"
"2023","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","58"
"2023","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","26"
"2023","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","26"
"2023","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","25"
"2023","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","24"
"2023","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","3.8"
"2023","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","3.8"
"2023","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2023","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2023","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","49"
"2023","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2023","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.",
"2023","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","2"
"2023","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","27"
"2023","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","15"
"2023","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","5"
"2022","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","54"
"2022","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","54"
"2022","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","7.3"
"2022","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","7.3"
"2022","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","52"
"2022","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","51"
"2022","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","52"
"2022","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","51"
"2022","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","27"
"2022","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","27"
"2022","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","27"
"2022","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","25"
"2022","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","4.1"
"2022","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","4.1"
"2022","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2022","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2022","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","48"
"2022","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.","2"
"2022","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.","1"
"2022","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","2"
"2022","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","28"
"2022","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","8"
"2022","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","7"
"2021","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","42"
"2021","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","42"
"2021","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.3"
"2021","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.3"
"2021","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","42"
"2021","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","41"
"2021","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","42"
"2021","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","41"
"2021","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","33"
"2021","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","33"
"2021","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","32"
"2021","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","32"
"2021","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","4.6"
"2021","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","4.6"
"2021","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2021","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2021","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","40"
"2021","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2021","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.",
"2021","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","5"
"2021","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","21"
"2021","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","8"
"2021","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","6"
"2020","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","38"
"2020","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","38"
"2020","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","5.0"
"2020","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","5.0"
"2020","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","37"
"2020","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","37"
"2020","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","37"
"2020","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","37"
"2020","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","15"
"2020","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","15"
"2020","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","15"
"2020","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","15"
"2020","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","2.0"
"2020","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","2.0"
"2020","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2020","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.7"
"2020","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","46"
"2020","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2020","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.",
"2020","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","5"
"2020","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","21"
"2020","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","12"
"2020","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","8"
"2019","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","40"
"2019","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","40"
"2019","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","5.4"
"2019","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","5.4"
"2019","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","40"
"2019","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","40"
"2019","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","40"
"2019","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","40"
"2019","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","24"
"2019","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","24"
"2019","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","23"
"2019","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","23"
"2019","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","3.3"
"2019","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","3.3"
"2019","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2019","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2019","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","45"
"2019","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2019","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.","1"
"2019","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","10"
"2019","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","22"
"2019","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","7"
"2019","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","5"
"2018","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","46"
"2018","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","46"
"2018","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2018","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","6.0"
"2018","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","38"
"2018","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","38"
"2018","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","41"
"2018","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","41"
"2018","Pradėtų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","35"
"2018","Pradėtų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","35"
"2018","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","vnt.","30"
"2018","Pradėtų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","vnt.","29"
"2018","Pradėtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","4.5"
"2018","Pradėtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","4.5"
"2018","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Kaišiadorių r. sav.","tūkst. m²","5.2"
"2018","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Kaišiadorių r. sav.","tūkst. m²","5.2"
"2018","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Kaišiadorių r. sav.","vnt.","35"
"2018","Baigtų statyti būstų skaičius","","1 kambario","Kaišiadorių r. sav.","vnt.",
"2018","Baigtų statyti būstų skaičius","","2 kambarių","Kaišiadorių r. sav.","vnt.",
"2018","Baigtų statyti būstų skaičius","","3 kambarių","Kaišiadorių r. sav.","vnt.","1"
"2018","Baigtų statyti būstų skaičius","","4 kambarių","Kaišiadorių r. sav.","vnt.","16"
"2018","Baigtų statyti būstų skaičius","","5 kambarių","Kaišiadorių r. sav.","vnt.","9"
"2018","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Kaišiadorių r. sav.","vnt.","9"
